,index,PitchId,BatterId,PitcherId,PitcherHand,BatterSide,PitchCall,PitchType,ReleaseSpeed,PlateX,TrajectoryLocationY,PlateZ,StrikeZoneTop,StrikeZoneBottom,Balls,Strikes,VerticalBreak,InducedVerticalBreak,HorzBreak,VertApproachAngle,HorzApproachAngle,LaunchSpeed,LaunchAngle,LaunchSpinAxis,LaunchDirection,LaunchSpinRate,LandingPositionX,LandingPositionY,LandingPositionZ,barrel,Outs_Generated,PitchResult,slg,inning_outs,Inning,Inning_Top_Bottom,At_Bat_Num
328,343,344,11,11,L,L,foul,FF,90.9,-1.610604822635652,1.41666662693024,38.4464950561524,3.46700000762939,1.58899998664856,2,0,-1.96138906478882,9.2535309791565,3.2629251480102477,-5.04961109161377,1.99473559856415,76.58,34.62,162.741928100586,-133.225814819336,2352.53051757812,-180.234222412109,-184.659729003906,0.0274583715945482,Other,0,Not In-Play,0,2,10,Top,5
329,344,345,11,11,L,L,ball,FF,92.0,-24.7206888198852,1.41666662693024,27.775712013244682,3.30232119560242,1.5900000333786,2,1,-1.72519242763519,11.178961515426636,-0.2560356259346004,-5.68437337875366,3.61042094230652,0.0,None,,,,,,,Other,0,Not In-Play,0,2,10,Top,5
330,345,346,11,11,L,L,walk,FF,90.4,-1.1457726359367373,1.41666662693024,16.26933431625372,3.25261807441711,1.48809635639191,3,1,-1.80771887302399,11.344036817550661,-0.9894592165946964,-6.77064657211304,1.58402800559998,0.0,None,,,,,,,Other,0,Walk,0,2,10,Top,5
331,346,347,25,11,L,R,ball,FF,92.4,-0.2221749499440192,1.41666662693024,49.4417209625244,3.51239585876465,1.73640727996826,0,0,-1.53173625469208,13.51184034347532,0.6763633936643604,-3.48757266998291,1.60934317111969,0.0,None,,,,,,,Other,0,Not In-Play,0,2,10,Top,1
332,347,348,25,11,L,R,foul,FF,90.9,2.159153223037716,1.41666662693024,25.39239978790284,3.41100001335144,1.56500005722046,1,0,-1.68556261062622,12.628113269805958,1.6302924156189,-5.78301954269409,1.3734028339386,77.37,34.68,225.318389892578,56.4518890380859,5751.1650390625,238.716461181641,88.9810562133789,-0.0064603663049638,Other,0,Not In-Play,0,2,10,Top,1
333,350,351,25,11,L,R,force_out,FF,92.4,-5.840629220008848,1.41666662693024,40.0379447937012,3.41100001335144,1.56500005722046,1,1,-1.62168061733246,12.15439510345464,2.461580514907836,-4.44176149368286,2.19450688362122,69.27,11.19,51.5305061340332,-29.9963397979736,214.225280761719,-54.9650573730469,90.7662200927734,-0.0141182551160455,Other,1,Out,0,3,10,Top,1
334,351,352,8,12,R,L,field_out,FF,96.6,12.536767959594721,1.41666662693024,28.13255882263188,3.46700000762939,1.58899998664856,0,0,-1.55237996578217,10.386365175247189,9.921725749969488,-5.83300685882568,-3.70112872123718,92.16,20.06,174.512435913086,5.37324047088623,1138.35827636719,25.0621299743652,325.978088378906,0.0231798198074102,Other,1,Out,0,1,10,Bottom,5
335,352,353,13,12,R,R,ball,SI,97.7,6.79749655723572,1.41666662693024,20.24027967453,3.41000008583069,1.5900000333786,0,0,-2.07606649398804,3.6373543739318883,14.5649271011352,-7.37024831771851,-2.47899198532104,0.0,None,,,,,,,Other,0,Not In-Play,0,1,10,Bottom,5
336,353,354,13,12,R,R,ball,SI,97.4,7.919812202453616,1.41666662693024,16.58491516113276,3.38215112686157,1.5900000333786,1,0,-1.92646718025208,5.660924077033992,14.7608270645142,-7.39682531356812,-2.58801555633545,0.0,None,,,,,,,Other,0,Not In-Play,0,1,10,Bottom,5
337,354,355,13,12,R,R,ball,SI,97.0,18.90125799179076,1.41666662693024,16.7405362129212,3.36700582504272,1.5900000333786,2,0,-2.27884984016418,1.6601468324661242,15.04101419448852,-7.85149765014648,-3.4607138633728,0.0,None,,,,,,,Other,0,Not In-Play,0,1,10,Bottom,5
338,355,356,13,12,R,R,walk,FC,94.2,21.373236179351757,1.41666662693024,20.085794448852482,3.43464469909668,1.5900000333786,3,0,-1.78703474998474,9.081273078918455,-2.3871329426765397,-6.95634841918945,-5.49415016174316,0.0,None,,,,,,,Other,0,Walk,0,1,10,Bottom,5
339,357,358,14,12,R,R,ball,SI,97.1,6.863945960998537,1.41666662693024,19.09961271286008,3.89301753044128,1.8465381860733,0,0,-2.00783324241638,4.724301338195796,12.384628772735642,-7.24714326858521,-2.61775398254395,0.0,None,,,,,,,Other,0,Not In-Play,0,1,10,Bottom,5
340,358,359,14,12,R,R,blocked_ball,SL,85.8,23.148037433624282,1.41666662693024,8.243060588836668,3.85890793800354,1.74231219291687,1,0,-3.31844472885132,-2.642695784568792,-15.621409893035882,-9.81182479858398,-7.00234365463257,0.0,None,,,,,,,Other,0,Not In-Play,0,1,10,Bottom,5
341,360,361,14,12,R,R,grounded_into_double_play,SI,96.5,5.973622798919676,1.41666662693024,26.253561973571763,3.54900002479553,1.62699997425079,2,0,-2.23191022872925,2.3778212070465123,12.516131401062001,-6.90537929534912,-2.69457912445068,102.59,-17.02,189.337020874023,14.3157320022583,3232.97119140625,2.15203976631165,5.89802598953247,0.0172356683760881,Other,2,Out,0,3,10,Bottom,5
